"true_treatment_ordered","session","period","group","game","global_group","chat_decent","chat_advice","chat_cent","strategy1","strategy2","coordinate","coordinate_safe","coordinate_efficient","coordinate_other","payoff_b1","payoff_b2","payoff_manager","any_suggestion","suggest_safe","suggest_efficient","last_suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","truth_a1","truth_a2","false_a1","false_a2","nummess_man","nummess_agent","man_suggest_safe","man_suggest_efficient","man_agree_proposal","man_discuss_coordinate","man_discuss_fairness","man_discuss_efficient","man_discuss_rules","man_discuss_howtoplay","man_explanation","man_ask_game"
"CH/S-D","30","11","8","4","3008","1","0","0","4","4","1","0","1","0","47","33","80","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","12","8","3","3008","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","13","8","2","3008","1","0","0","2","2","1","0","1","0","33","47","80","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","14","8","3","3008","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","15","8","1","3008","1","0","0","1","1","1","0","1","0","26","54","80","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","16","8","5","3008","1","0","0","5","5","1","0","1","0","54","26","80","1","0","1","1","1","0","0","0.5","0.33333334","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","17","8","3","3008","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","30","18","8","3","3008","1","0","0","3","3","1","1","1","0","40","40","80","0.5","0.5","0.5","0.5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","1","8","3","3108","1","0","0","5","5","1","0","0","1","46","18","64","1","0","0","0","1","0","0.66666669","0","0.33333334","0.66666669","0.33333334","0","0","0","0","0","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","2","8","3","3108","1","0","0","4","4","1","0","0","1","43","29","72","1","0","0","0","1","0","0.33333334","0","0.33333334","0","0.33333334","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","3","8","5","3108","1","0","0","5","5","1","0","1","0","54","26","80","1","0","1","1","1","0","0.33333334","0.5","0.33333334","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","4","8","2","3108","1","0","0","2","2","1","0","1","0","33","47","80","1","0","1","1","1","0","0","0","0.66666669","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","5","8","4","3108","1","0","0","4","4","1","0","1","0","47","33","80","1","0","1","1","1","0","0","0","0.33333334","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","6","8","1","3108","1","0","0","1","1","1","0","1","0","26","54","80","1","0","1","1","1","0","0","1","0","0","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","7","8","2","3108","1","0","0","2","2","1","0","1","0","33","47","80","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","8","8","3","3108","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0.33333334","0","0","0","0.66666669","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","9","8","1","3108","1","0","0","1","1","1","0","1","0","26","54","80","1","0","1","1","1","0","0","0","0.33333334","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","10","8","5","3108","1","0","0","5","5","1","0","1","0","54","26","80","1","0","1","1","1","0","0","1","0.33333334","0","0.33333334","0","0","0","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","11","8","4","3108","1","0","0","4","4","1","0","1","0","47","33","80","1","0","1","1","1","0","0","0","0.33333334","0","0","0","0","0","0","0","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","12","8","3","3108","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","0","0","0","0.33333334","0.5","0.33333334","1","0.33333334","0","0","0","0","0","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","13","8","2","3108","1","0","0","2","2","1","0","1","0","33","47","80","1","0","1","1","0","0","0.33333334","1","0.33333334","0","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","14","8","3","3108","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0.33333334","1","0.33333334","1","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","15","8","1","3108","1","0","0","3","3","1","1","0","0","32","32","64","1","1","0","0","1","0","0.33333334","0.5","0.33333334","0.33333334","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","16","8","5","3108","1","0","0","5","3","0","0","0","0","26","4","30","1","1","1","1","0","0.33333334","0.66666669","1","0.33333334","0.33333334","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","17","8","3","3108","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","0","0","0.66666669","0.5","0","0.66666669","1","0","0","0","0","0","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"CH/S-D","31","18","8","3","3108","1","0","0","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0.66666669","0","0.66666669","0","0","0","0","0","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","1","8","3","3208","0","0","1","1","1","1","0","0","1","18","46","64","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","2","8","3","3208","0","0","1","5","5","1","0","0","1","46","18","64","1","1","1","0","0.5","0.33333334","0","1","0","1","0.33333334","0","0","0","0","0","0","1","0","0","0","0","7","10","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","3","8","5","3208","0","0","1","5","5","1","0","1","0","54","26","80","1","1","1","0","1","0.33333334","1","0.5","0.33333334","0.66666669","0.66666669","0","1","1","0","0","0","0","1","0","0","0","1","11","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","4","8","2","3208","0","0","1","2","2","1","0","1","0","33","47","80","1","1","1","1","1","0.33333334","1","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","2","11","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","5","8","4","3208","0","0","1","3","3","1","1","0","0","36","36","72","1","1","1","0","1","0","1","0.5","0","0.33333334","0.33333334","0","0.5","0.5","0","0","0","0.5","0","0.5","0","0","7","9","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","6","8","1","3208","0","0","1","1","1","1","0","1","0","26","54","80","1","1","0.5","0.5","1","0","1","1","0","0","0.33333334","0","1","1","0","0","0","0","0","1","0","0","3","6","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","7","8","2","3208","0","0","1","3","3","1","1","0","0","36","36","72","1","1","0","0","1","0","1","1","0","0.66666669","0.33333334","0","1","1","0","0","0","0","0","1","0","0","5","17","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","8","8","3","3208","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","0.5","1","0","0","0","0.33333334","0","0","0","1","1","0","0","0","0","0","1","0","0","4","13","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","9","8","1","3208","0","0","1","3","3","1","1","0","0","32","32","64","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","4","5","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","10","8","5","3208","0","0","1","3","3","1","1","0","0","32","32","64","1","1","0","0","1","0","0","0","0.66666669","0","0.33333334","0","1","1","0","0","0","0","0","1","0","0","4","5","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","11","8","4","3208","0","0","1","4","4","1","0","1","0","47","33","80","1","1","1","1","1","0","1","1","0","0.66666669","0.33333334","0","1","1","0","0","0","0","0","1","0","0","5","11","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","12","8","3","3208","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","13","8","2","3208","0","0","1","2","2","1","0","1","0","33","47","80","1","0","1","0","1","0","1","0.5","0","0","0.33333334","0","1","1","0","0","0","0","1","0","0","0","4","14","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","14","8","3","3208","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","0.5","0","0","0","0","0","0","0","1","1","0","0","0","0","0.5","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","15","8","1","3208","0","0","1","2","2","1","0","0","1","29","43","72","1","0","0","0","0.5","0","0","0.5","0","0.33333334","0.66666669","0","1","1","0","0","0","0","0","1","0","0","2","16","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","16","8","5","3208","0","0","1","5","5","1","0","1","0","54","26","80","1","0","1","0","1","0","0.66666669","0.5","0","0","0.33333334","0","1","1","0","0","0","0","1","1","0","0","3","12","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","17","8","3","3208","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0.66666669","0","0","0","0.66666669","0","1","1","0","0","0","0","0","1","0","0","3","18","0","0","0","0","0","0","0","0","0","0"
"CH-MC","32","18","8","3","3208","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","0.5","0","0.66666669","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","2","7","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","1","8","3","3308","0","0","1","1","1","1","0","0","1","18","46","64","1","0","0","0","1","0","0","0","1","0.33333334","0","0","0","0","0","0","0","1","0","0","0","0","4","9","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","2","8","3","3308","0","0","1","1","1","1","0","0","1","18","46","64","1","0","0","0","0","0","0.66666669","1","1","0.33333334","0.66666669","1","1","1","0","0","0","0","1","1","0","0","11","17","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","3","8","5","3308","0","0","1","5","5","1","0","1","0","54","26","80","1","1","1","0.5","1","0","0.66666669","0","1","0","0.66666669","1","1","1","0","0","0","0","1","0","0","0","9","16","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","4","8","2","3308","0","0","1","3","3","1","1","0","0","36","36","72","1","1","1","0","0.5","0.33333334","0.66666669","1","0.66666669","0","0.66666669","1","0","0","0","0","0","1","0","0","0","0","9","12","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","5","8","4","3308","0","0","1","4","4","1","0","1","0","47","33","80","1","0","1","1","0.5","0.33333334","1","0.5","0.66666669","0.33333334","0.66666669","1","1","1","0","0","0","0","1","1","0","0","8","15","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","6","8","1","3308","0","0","1","1","1","1","0","1","0","26","54","80","1","0","1","0","1","0","0.66666669","0.5","0","0","0","0","1","1","0","0","0","0","0","1","0","0","7","11","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","7","8","2","3308","0","0","1","2","2","1","0","1","0","33","47","80","1","0","1","1","0.5","0","0.66666669","1","0","0","0","1","1","1","0","0","0","0","1","1","0","0","3","10","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","8","8","3","3308","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","4","5","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","9","8","1","3308","0","0","1","1","1","1","0","1","0","26","54","80","1","0","1","1","0.5","0","0.66666669","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","10","8","5","3308","0","0","1","4","4","1","0","0","1","43","29","72","1","1","1","0","0","0","1","1","0.33333334","0.33333334","0.33333334","1","1","1","0","0","0","0","0","1","0","0","7","11","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","11","8","4","3308","0","0","1","4","4","1","0","1","0","47","33","80","1","1","1","1","1","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1","0","0","0","5","25","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","12","8","3","3308","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","0.5","0","0.33333334","0","0","0","0.33333334","1","1","1","0","0","0","0","1","0","0","0","5","21","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","13","8","2","3308","0","0","1","2","2","1","0","1","0","33","47","80","1","1","1","1","0.5","0","0.33333334","0","0.33333334","0","0","1","1","1","0","0","0","0","0","1","0","0","8","20","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","14","8","3","3308","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","0.5","0","0","0","0.66666669","0.33333334","0.33333334","1","1","1","0","0","0","0","0","1","0","0","4","7","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","15","8","1","3308","0","0","1","1","1","1","0","1","0","26","54","80","1","0","1","1","0.5","0","0.66666669","1","0","0","0.33333334","0.5","1","1","0","0","0","0","0","1","0","0","8","22","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","16","8","5","3308","0","0","1","5","5","1","0","1","0","54","26","80","1","0","1","1","0.5","0","0.33333334","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","4","13","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","17","8","3","3308","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0.33333334","0","1","1","0","0","0","0","0","1","0","0","10","18","0","0","0","0","0","0","0","0","0","0"
"CH-MC","33","18","8","3","3308","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","0.5","0","0","0","0.33333334","0","0.33333334","1","1","1","1","1","0.33333334","0","0","1","1","0","10","23","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","1","8","3","3408","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0.5","0","0","0","1","1","1","0","0","0","0","1","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","2","8","3","3408","0","0","1","1","1","1","0","0","1","18","46","64","0.5","0","0","0","0.5","0","0","0","0.66666669","0.33333334","0.33333334","0","0","0","0","0","0","1","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","3","8","5","3408","0","0","1","3","3","1","1","0","0","32","32","64","1","1","1","0","1","0","0","0","0.33333334","0","0.33333334","0","1","1","0","0","0","0","1","0","0","0","8","9","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","4","8","2","3408","0","0","1","3","3","1","1","0","0","36","36","72","1","1","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","3","9","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","5","8","4","3408","0","0","1","4","4","1","0","1","0","47","33","80","1","0","1","1","1","0","1","0.5","0.33333334","0","0","1","1","1","0","0","0","0","1","0","0","0","9","7","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","6","8","1","3408","0","0","1","3","3","1","1","0","0","32","32","64","1","1","1","0","1","0","0.66666669","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","7","9","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","7","8","2","3408","0","0","1","3","3","1","1","0","0","36","36","72","1","1","1","0","1","0","0.66666669","1","0.33333334","0.66666669","0.33333334","0","1","1","0","0","0","0","1","0","0","0","5","12","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","8","8","3","3408","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0.5","0.66666669","0","0.33333334","0","1","1","0","0","0","0","1","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","9","8","1","3408","0","0","1","3","3","1","1","0","0","32","32","64","1","1","0","0","1","0","0.33333334","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","3","7","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","10","8","5","3408","0","0","1","5","5","1","0","1","0","54","26","80","1","1","1","1","1","0.33333334","1","0.5","0","0.33333334","1","1","1","1","0","0","0","0","1","0","0","0","9","11","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","11","8","4","3408","0","0","1","4","4","1","0","1","0","47","33","80","1","0","1","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","12","8","3","3408","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","13","8","2","3408","0","0","1","2","2","1","0","1","0","33","47","80","1","0","1","1","1","0","0.33333334","0","0.33333334","0.33333334","1","0","1","1","0","0","0","0","1","1","0","0","10","16","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","14","8","3","3408","0","0","1","3","3","1","1","1","0","40","40","80","1","1","1","1","1","0","0.66666669","1","0","0","0.33333334","0","1","1","0","0","0","0","0","1","0","0","8","10","0","0","0","0","0","0","0","0","0","0"
"CH-MC","34","15","8","1","3408","0","0","1","1","1","1","0","1","0","26","54","80","1","0","1","1","0.5","0","0.66666669","0.5","0","0","0.66666669","0","1","1","0","0","0","0","1","1","0","0","9","17","0","0","0","0","0","0","0","0","0","0"
