"obn","time","session","period","group","game","subjectid","subject","message","messagecode","late","type","strategy1","strategy2","payoff_1","payoff_2","payoff_manager","surplus_babbling"
"4734","6","3","8","2","5","327","27","Por favor decidme la verdad","Por favor decidme la verdad","0","0","3","3","32","32","64","64"
"4735","11","3","8","2","5","310","10","C está mintiendo","C está mintiendo","0","1","3","3","32","32","64","64"
"4736","14","3","8","2","5","310","10","Es el juego: 5","Es el juego 5","0","1","3","3","32","32","64","64"
"4737","14","3","8","2","5","301","1","F está mintiendo","F está mintiendo","0","2","3","3","32","32","64","64"
"4738","17","3","8","2","5","327","27","Por favor decidme la verdad","Por favor decidme la verdad","0","0","3","3","32","32","64","64"
"4739","19","3","8","2","5","310","10","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","3","3","32","32","64","64"
"4740","22","3","8","2","5","301","1","F está mintiendo","F está mintiendo","0","2","3","3","32","32","64","64"
"4741","32","3","8","2","5","327","27","¿En qué juego estamos?","¿En qué juego estamos?","0","0","3","3","32","32","64","64"
"4742","34","3","8","2","5","310","10","C está mintiendo","C está mintiendo","0","1","3","3","32","32","64","64"
"4743","37","3","8","2","5","301","1","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","2","3","3","32","32","64","64"
"4744","42","3","8","2","5","310","10","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","3","3","32","32","64","64"
"4745","2","3","8","3","4","319","19","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4746","4","3","8","3","4","319","19","Por favor decidme la verdad","Por favor decidme la verdad","0","0","4","4","47","33","80","72"
"4747","4","3","8","3","4","312","12","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4748","5","3","8","3","4","312","12","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","4","4","47","33","80","72"
"4749","6","3","8","3","4","307","7","Es el juego: 4","Es el juego 4","0","2","4","4","47","33","80","72"
"4750","7","3","8","3","4","312","12","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4751","8","3","8","3","4","307","7","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","2","4","4","47","33","80","72"
"4752","12","3","8","3","4","307","7","F está diciendo la verdad","F está diciendo la verdad","0","2","4","4","47","33","80","72"
"4753","16","3","8","3","4","312","12","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4754","4","3","8","4","2","306","6","Es el juego: 2","Es el juego 2","0","2","2","2","33","47","80","72"
"4755","5","3","8","4","2","325","25","¿En qué juego estamos?","¿En qué juego estamos?","0","0","2","2","33","47","80","72"
"4756","7","3","8","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","0","0","2","2","33","47","80","72"
"4757","13","3","8","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","0","0","2","2","33","47","80","72"
"4758","14","3","8","4","2","314","14","Es el juego: 2","Es el juego 2","0","1","2","2","33","47","80","72"
"4759","16","3","8","4","2","314","14","C está diciendo la verdad","C está diciendo la verdad","0","1","2","2","33","47","80","72"
"4760","18","3","8","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","0","0","2","2","33","47","80","72"
"4761","19","3","8","4","2","306","6","F está diciendo la verdad","F está diciendo la verdad","0","2","2","2","33","47","80","72"
"4762","40","3","8","4","2","325","25","Por favor decidme la verdad","Por favor decidme la verdad","0","0","2","2","33","47","80","72"
"4763","2","3","8","5","4","323","23","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4764","3","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4765","4","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4766","6","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4767","8","3","8","5","4","315","15","C está mintiendo","C está mintiendo","0","1","4","4","47","33","80","72"
"4768","10","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4769","10","3","8","5","4","315","15","C está mintiendo","C está mintiendo","0","1","4","4","47","33","80","72"
"4770","11","3","8","5","4","315","15","C está mintiendo","C está mintiendo","0","1","4","4","47","33","80","72"
"4771","13","3","8","5","4","315","15","C está mintiendo","C está mintiendo","0","1","4","4","47","33","80","72"
"4772","14","3","8","5","4","304","4","F está mintiendo","F está mintiendo","0","2","4","4","47","33","80","72"
"4773","14","3","8","5","4","315","15","C está mintiendo","C está mintiendo","0","1","4","4","47","33","80","72"
"4774","15","3","8","5","4","304","4","F está mintiendo","F está mintiendo","0","2","4","4","47","33","80","72"
"4775","16","3","8","5","4","315","15","C está mintiendo","C está mintiendo","0","1","4","4","47","33","80","72"
"4776","18","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4777","19","3","8","5","4","304","4","F está mintiendo","F está mintiendo","0","2","4","4","47","33","80","72"
"4778","19","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4779","20","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4780","22","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4781","23","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4782","24","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4783","24","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4784","25","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4785","25","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4786","27","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4787","27","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4788","28","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4789","28","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4790","29","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4791","30","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4792","31","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4793","31","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4794","32","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4795","32","3","8","5","4","323","23","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4796","33","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4797","34","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4798","35","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4799","35","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4800","36","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4801","37","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4802","37","3","8","5","4","323","23","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4803","38","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4804","39","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4805","40","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4806","41","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4807","41","3","8","5","4","323","23","Por favor decidme la verdad","Por favor decidme la verdad","0","0","4","4","47","33","80","72"
"4808","41","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4809","43","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4810","43","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4811","45","3","8","5","4","323","23","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4812","45","3","8","5","4","315","15","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4813","45","3","8","5","4","304","4","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4814","6","3","8","6","4","326","26","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4815","9","3","8","6","4","317","17","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4816","16","3","8","6","4","326","26","Por favor decidme la verdad","Por favor decidme la verdad","0","0","4","4","47","33","80","72"
"4817","19","3","8","6","4","317","17","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","4","4","47","33","80","72"
"4818","19","3","8","6","4","308","8","F está mintiendo","F está mintiendo","0","2","4","4","47","33","80","72"
"4819","21","3","8","6","4","317","17","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","4","4","47","33","80","72"
"4820","21","3","8","6","4","326","26","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4821","44","3","8","6","4","326","26","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4822","46","3","8","6","4","317","17","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4823","2","3","8","7","4","322","22","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4824","3","3","8","7","4","322","22","¿En qué juego estamos?","¿En qué juego estamos?","0","0","4","4","47","33","80","72"
"4825","16","3","8","7","4","311","11","Es el juego: 4","Es el juego 4","0","1","4","4","47","33","80","72"
"4826","44","3","8","7","4","309","9","Es el juego: 1","Es el juego 1","0","2","4","4","47","33","80","72"
"4827","8","3","8","8","3","320","20","¿En qué juego estamos?","¿En qué juego estamos?","0","0","3","3","40","40","80","80"
"4828","10","3","8","8","3","313","13","Es el juego: 3","Es el juego 3","0","1","3","3","40","40","80","80"
"4829","13","3","8","8","3","305","5","Es el juego: 3","Es el juego 3","0","2","3","3","40","40","80","80"
"4830","15","3","8","8","3","305","5","F está diciendo la verdad","F está diciendo la verdad","0","2","3","3","40","40","80","80"
"4831","17","3","8","8","3","305","5","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","2","3","3","40","40","80","80"
"4832","19","3","8","8","3","305","5","Es el juego: 3","Es el juego 3","0","2","3","3","40","40","80","80"
"4833","30","3","8","8","3","313","13","C está diciendo la verdad","C está diciendo la verdad","0","1","3","3","40","40","80","80"
"4834","37","3","8","8","3","305","5","F está diciendo la verdad","F está diciendo la verdad","0","2","3","3","40","40","80","80"
"4835","10","3","8","9","3","316","16","Es el juego: 5","Es el juego 5","0","1","1","1","18","46","64","80"
"4836","22","3","8","9","3","303","3","F está mintiendo","F está mintiendo","0","2","1","1","18","46","64","80"
"4837","26","3","8","9","3","316","16","Es el juego: 5","Es el juego 5","0","1","1","1","18","46","64","80"
"4838","29","3","8","9","3","303","3","Es el juego: 1","Es el juego 1","0","2","1","1","18","46","64","80"
"4839","31","3","8","9","3","303","3","F está mintiendo","F está mintiendo","0","2","1","1","18","46","64","80"
"4840","34","3","8","9","3","316","16","C está mintiendo","C está mintiendo","0","1","1","1","18","46","64","80"
"4841","37","3","8","9","3","316","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","1","1","18","46","64","80"
"4842","40","3","8","9","3","324","24","Por favor decidme la verdad","Por favor decidme la verdad","0","0","1","1","18","46","64","80"
"4843","43","3","8","9","3","316","16","Es el juego: 5","Es el juego 5","0","1","1","1","18","46","64","80"
"4844","46","3","8","9","3","303","3","Es el juego: 1","Es el juego 1","0","2","1","1","18","46","64","80"
"-999","0","3","9","6","5","308","8","","-999","0","2","5","5","54","26","80","64"
"-999","0","3","9","1","2","318","18","","-999","0","1","2","2","33","47","80","72"
"-999","0","2","9","4","5","224","24","","-999","0","0","4","4","43","29","72","64"
"-999","0","2","9","1","2","221","21","","-999","0","0","1","1","22","50","72","72"
"-999","0","1","9","5","3","113","13","","-999","0","1","2","2","29","43","72","80"
"607","4","1","9","1","2","103","3","Es el juego: 5","Es el juego 5","0","2","2","2","33","47","80","72"
"608","12","1","9","1","2","117","17","Es el juego: 2","Es el juego 2","0","1","2","2","33","47","80","72"
"609","18","1","9","1","2","124","24","Por favor decidme la verdad","Por favor decidme la verdad","0","0","2","2","33","47","80","72"
"610","20","1","9","1","2","117","17","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","2","2","33","47","80","72"
"611","23","1","9","1","2","117","17","Es el juego: 2","Es el juego 2","0","1","2","2","33","47","80","72"
"612","31","1","9","1","2","117","17","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","2","2","33","47","80","72"
"613","1","1","9","2","5","123","23","¿En qué juego estamos?","¿En qué juego estamos?","0","0","5","5","54","26","80","64"
"614","3","1","9","2","5","123","23","Por favor decidme la verdad","Por favor decidme la verdad","0","0","5","5","54","26","80","64"
"615","7","1","9","2","5","116","16","Es el juego: 5","Es el juego 5","0","1","5","5","54","26","80","64"
"616","10","1","9","2","5","123","23","Por favor decidme la verdad","Por favor decidme la verdad","0","0","5","5","54","26","80","64"
"617","11","1","9","2","5","102","2","F está diciendo la verdad","F está diciendo la verdad","0","2","5","5","54","26","80","64"
"618","14","1","9","2","5","116","16","Estoy diciendo la verdad","Estoy diciendo la verdad.","0","1","5","5","54","26","80","64"
"619","19","1","9","2","5","123","23","¿En qué juego estamos?","¿En qué juego estamos?","0","0","5","5","54","26","80","64"
"620","44","1","9","2","5","116","16","Es el juego: 5","Es el juego 5","0","1","5","5","54","26","80","64"
